cell_id,ndvi_2015,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change
3538,0.229,,,,,,,
3539,0.3614,,,,,,,
3540,0.241,,,,,,,
3541,0.2973,,,,,,,
3542,0.644,,,,,,,
3543,0.5351,,,,,,,
3544,0.4875,,,,,,,
3545,0.5775,,,,,,,
3546,0.1573,,,,,,,
3547,0.6513,,,,,,,
3548,0.3572,,,,,,,
3549,0.6194,,,,,,,
3550,0.1832,,,,,,,
3551,0.6518,0.0064,0.3066,0.1327,-0.6454000000000001,0.30019999999999997,-0.17389999999999997,-0.5191
3552,0.3782,0.1798,0.1416,0.1471,-0.1984,-0.038199999999999984,0.005500000000000005,-0.23109999999999997
3553,0.5596,0.2228,0.2031,0.3418,-0.3368,-0.019699999999999995,0.1387,-0.2178
3554,0.5918,0.1889,0.3473,0.1705,-0.4029,0.15839999999999999,-0.17679999999999998,-0.4213
3555,0.5897,-0.0399,0.1722,0.0769,-0.6296,0.21209999999999998,-0.0953,-0.5128
3556,0.75,0.0292,0.6258,0.5068,-0.7208,0.5966,-0.119,-0.24319999999999997
3557,0.5588,0.3774,0.3566,0.2119,-0.18139999999999995,-0.02080000000000004,-0.14469999999999997,-0.3469
3558,0.2585,0.3455,0.4777,0.2741,0.08699999999999997,0.13220000000000004,-0.2036,0.015600000000000003
3559,0.3632,0.4603,0.4429,0.3851,0.09709999999999996,-0.01739999999999997,-0.05780000000000002,0.021899999999999975
3560,0.7202,0.5183,0.3135,0.3518,-0.20189999999999997,-0.20479999999999998,0.0383,-0.36839999999999995
3561,0.797,0.2828,0.3276,0.3002,-0.5142,0.044800000000000006,-0.02739999999999998,-0.4968
3562,0.734,0.5652,0.0528,0.0986,-0.16879999999999995,-0.5124000000000001,0.045799999999999993,-0.6354
3563,0.3281,0.3565,0.6071,0.3745,0.02839999999999998,0.2506,-0.23259999999999997,0.0464
3564,0.6695,0.27,0.3274,0.0125,-0.39949999999999997,0.05740000000000001,-0.3149,-0.657
3565,0.6913,0.4243,0.4175,0.1751,-0.267,-0.006800000000000028,-0.24239999999999998,-0.5162
3566,0.6802,,,,,,,
3567,0.5087,,,,,,,
3568,0.7034,,,,,,,
3569,0.4543,,,,,,,
3570,0.7579,,,,,,,
3571,0.2943,,,,,,,
3572,0.7073,,,,,,,
3573,0.6775,,,,,,,
3574,0.6496,,,,,,,
3575,0.6632,,,,,,,
3576,0.7582,,,,,,,
3577,0.5674,,,,,,,
3578,0.4352,,,,,,,
3579,0.3438,,,,,,,
3580,0.7759,,,,,,,
3581,0.597,,,,,,,
3582,0.528,,,,,,,
3583,0.7347,,,,,,,
3584,0.1905,,,,,,,
3585,0.5677,,,,,,,
3586,0.2533,,,,,,,
3587,0.6704,,,,,,,
3588,0.3938,,,,,,,
3589,0.6955,,,,,,,
3590,0.496,,,,,,,
3591,0.5634,,,,,,,
3592,0.4319,,,,,,,
3593,0.2806,,,,,,,
3594,0.5058,,,,,,,
3595,0.2533,,,,,,,
3596,0.7806,,,,,,,
3597,0.3617,,,,,,,
3598,0.2365,,,,,,,
3599,0.739,,,,,,,
3600,0.3075,,,,,,,
3601,0.2701,,,,,,,
3602,0.2512,,,,,,,
3603,0.2416,,,,,,,
3604,0.5092,,,,,,,
3605,0.6825,,,,,,,
3606,0.2656,,,,,,,
3607,0.7643,,,,,,,
3608,0.4131,,,,,,,
3609,0.2604,,,,,,,
3610,0.3815,,,,,,,
3611,0.4445,,,,,,,
3612,0.3252,,,,,,,
3613,0.4436,,,,,,,
3614,0.3179,,,,,,,
3615,0.5709,,,,,,,
3616,0.1827,,,,,,,
3617,0.4919,,,,,,,
3618,0.4295,-0.0403,0.0504,0.1364,-0.4698,0.0907,0.086,-0.2931
3619,0.8364,0.1241,0.7785,0.5454,-0.7123,0.6544,-0.23309999999999997,-0.29100000000000004
3620,0.6914,0.3636,0.1521,0.1873,-0.32780000000000004,-0.21149999999999997,0.03519999999999998,-0.5041
3621,0.5162,0.1032,0.1569,0.0586,-0.413,0.05370000000000001,-0.09830000000000001,-0.4576
3622,0.5594,0.0389,0.2213,0.3276,-0.5205,0.1824,0.1063,-0.2318
3623,0.2439,0.0688,0.279,0.2803,-0.1751,0.21020000000000003,0.0012999999999999678,0.03639999999999999
3624,0.4565,0.0697,0.179,0.082,-0.38680000000000003,0.1093,-0.09699999999999999,-0.3745
3625,0.6737,0.2325,0.2196,0.2538,-0.4411999999999999,-0.012900000000000023,0.034200000000000036,-0.41989999999999994
3626,0.7772,0.1503,0.2419,0.1608,-0.6269,0.09160000000000001,-0.0811,-0.6164000000000001
3627,0.3837,0.4759,0.1019,0.1544,0.0922,-0.374,0.052500000000000005,-0.22929999999999998
3628,0.5074,0.1784,0.2541,0.2268,-0.32899999999999996,0.07569999999999999,-0.02729999999999999,-0.28059999999999996
3629,0.5712,0.444,0.283,0.4015,-0.12720000000000004,-0.16100000000000003,0.11850000000000005,-0.16970000000000002
3630,0.5297,0.1528,0.559,0.3252,-0.37689999999999996,0.40620000000000006,-0.23380000000000006,-0.20449999999999996
3631,0.6196,-0.0014,0.5886,0.268,-0.621,0.59,-0.3206,-0.3516
3632,0.3214,0.1623,0.6181,0.2027,-0.15910000000000002,0.4558,-0.4154,-0.11870000000000003
3633,0.6786,,,,,,,
3634,0.6173,,,,,,,
3635,0.7845,,,,,,,
3636,0.7196,,,,,,,
3637,0.794,,,,,,,
3638,0.3594,,,,,,,
3639,0.5894,,,,,,,
3640,0.4013,,,,,,,
3641,0.3881,,,,,,,
3642,0.8385,,,,,,,
3643,0.5703,,,,,,,
3644,0.5998,,,,,,,
3645,0.614,,,,,,,
3646,0.7684,,,,,,,
3647,0.4208,,,,,,,
3648,0.2843,,,,,,,
3649,0.3608,,,,,,,
3650,0.3894,,,,,,,
3651,0.2695,,,,,,,
3652,0.6686,,,,,,,
3653,0.5959,,,,,,,
3654,0.3603,,,,,,,
3655,0.6473,,,,,,,
3656,0.31,,,,,,,
3657,0.5994,,,,,,,
3658,0.6514,,,,,,,
3659,0.368,,,,,,,
3660,0.5153,,,,,,,
3661,0.535,,,,,,,
3662,0.5671,,,,,,,
3663,0.4467,,,,,,,
3664,0.3887,,,,,,,
3665,0.5244,,,,,,,
3666,0.6539,,,,,,,
3667,0.206,,,,,,,
3668,0.3389,,,,,,,
3669,0.4074,,,,,,,
3670,0.348,,,,,,,
3671,0.4422,,,,,,,
3672,0.6413,,,,,,,
3673,0.3802,,,,,,,
3674,0.3076,,,,,,,
3675,0.2745,,,,,,,
3676,0.5907,,,,,,,
3677,0.408,,,,,,,
3678,0.5134,,,,,,,
3679,0.5566,,,,,,,
3680,0.6448,,,,,,,
3681,0.4327,,,,,,,
3682,0.3872,,,,,,,
3683,0.6616,,,,,,,
3684,-0.0388,,,,,,,
3685,0.4526,0.31,0.4989,0.346,-0.1426,0.1889,-0.15290000000000004,-0.10660000000000003
3686,0.6969,0.087,0.6276,0.359,-0.6099,0.5406000000000001,-0.26860000000000006,-0.3379
3687,0.52,0.0297,0.7204,0.205,-0.4903,0.6907000000000001,-0.5154000000000001,-0.31500000000000006
3688,0.5279,0.0301,0.444,0.4282,-0.4978,0.4139,-0.01579999999999998,-0.09970000000000001
3689,0.5277,0.0605,0.1788,0.2135,-0.46719999999999995,0.11829999999999999,0.03470000000000001,-0.3141999999999999
3690,0.4335,0.413,0.8318,0.5271,-0.020500000000000018,0.4188,-0.30469999999999997,0.09360000000000002
3691,0.6828,0.2498,0.4639,0.29,-0.43299999999999994,0.21409999999999998,-0.1739,-0.3928
3692,0.732,0.2444,0.6275,0.4124,-0.4876,0.38309999999999994,-0.21509999999999996,-0.3196
3693,0.4152,0.4323,0.4229,0.316,0.017100000000000004,-0.00940000000000002,-0.1069,-0.09920000000000001
3694,0.5631,0.1021,0.2254,0.1019,-0.4610000000000001,0.12329999999999999,-0.12349999999999998,-0.46120000000000005
3695,0.5127,0.4484,0.4904,0.3014,-0.06430000000000002,0.04199999999999998,-0.189,-0.21130000000000004
3696,0.5726,0.1529,0.7597,0.5009,-0.41969999999999996,0.6068,-0.25880000000000003,-0.07169999999999999
3697,0.6112,0.2618,0.6302,0.3322,-0.3494,0.3684,-0.298,-0.27899999999999997
3698,0.5214,0.4547,0.6576,0.2958,-0.06669999999999998,0.20289999999999997,-0.36179999999999995,-0.22559999999999997
3699,0.4832,0.5744,0.6989,0.298,0.0912,0.12449999999999994,-0.4009,-0.18520000000000003
3700,0.3116,,,,,,,
3701,0.6158,,,,,,,
3702,0.4356,,,,,,,
3703,0.471,,,,,,,
3704,0.4313,,,,,,,
3705,0.2898,,,,,,,
3706,0.4737,,,,,,,
3707,0.6717,,,,,,,
3708,0.7984,,,,,,,
3709,0.7119,,,,,,,
3710,0.3908,,,,,,,
3711,0.3446,,,,,,,
3712,0.7257,,,,,,,
3713,0.4871,,,,,,,
3714,0.2511,,,,,,,
3715,0.4836,,,,,,,
3716,0.4473,,,,,,,
3717,0.5458,,,,,,,
3718,0.4861,,,,,,,
3719,0.7491,,,,,,,
3720,0.4514,,,,,,,
3721,0.345,,,,,,,
3722,0.6482,,,,,,,
3723,0.483,,,,,,,
3724,0.5207,,,,,,,
3725,0.4326,,,,,,,
3726,0.3836,,,,,,,
3727,0.5165,,,,,,,
3728,0.3607,,,,,,,
3729,0.1655,,,,,,,
3730,0.0363,,,,,,,
3731,0.4266,,,,,,,
3732,0.5005,,,,,,,
3733,0.5095,,,,,,,
3734,0.6141,,,,,,,
3735,0.5173,,,,,,,
3736,0.5068,,,,,,,
3737,0.54,,,,,,,
3738,0.3366,,,,,,,
3739,0.3538,,,,,,,
3740,0.6671,,,,,,,
3741,0.2434,,,,,,,
3742,0.631,,,,,,,
3743,0.2902,,,,,,,
3744,0.2966,,,,,,,
3745,0.4022,,,,,,,
3746,0.4782,,,,,,,
3747,0.4144,,,,,,,
3748,0.2756,,,,,,,
3749,0.5335,,,,,,,
3750,0.4949,,,,,,,
3751,0.3374,,,,,,,
