cell_id,center_lat,center_lon,ndvi_2018,ndvi_2021,ndvi_2024,ndvi_change_2015_2018,ndvi_change_2018_2021,ndvi_change_2021_2024,ndvi_total_change,ndvi_mean,ndvi_std,ndvi_accel,fragmentation_index,road_length_km,building_count,infra_pressure,urban_proximity_score,dist_to_cbd_km,rainfall_anomaly,rainfall_stress,gbif_observations,gbif_species_count,biodiversity_density,lag_stress_score,ecological_vulnerability_score,degradation_label
80,12.7135,77.4215,0.4662,0.5902,0.4069,-0.3348,0.1239999999999999,-0.1832999999999999,-0.3941,0.4877666666666667,0.09353375504775444,-0.3072999999999998,0.1918,13.3303,0,0.0826,0.02838,34.2355,103.44999999999982,0,1.0,1.0,1.0,0.1335,0.2043,at_risk
81,12.7135,77.4305,0.5511,0.4677,0.3059,-0.1726999999999999,-0.0834,-0.1618,-0.4179,0.4415666666666667,0.12467146158336853,-0.0784,0.2823,13.0397,0,0.0808,0.028809,33.7119,56.040899653979245,0,0.0,0.0,0.0,0.1091,0.2194,at_risk
82,12.7135,77.4395,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,13.4709,0,0.0835,0.029232,33.2086,56.040899653979245,0,0.0,0.0,0.0,0.1183,0.1866,stable
83,12.7135,77.4485,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.3169,0,0.0887,0.02965,32.7266,56.040899653979245,0,0.0,0.0,0.0,0.1203,0.188,stable
84,12.7135,77.4575,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.9615,0,0.0741,0.03006,32.2668,56.040899653979245,0,0.0,0.0,0.0,0.1145,0.1845,stable
85,12.7135,77.4665,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.8212,0,0.0485,0.03046,31.8302,103.44999999999982,0,0.0,0.0,0.0,0.1043,0.1782,stable
86,12.7135,77.4755,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.3668,0,0.089,0.030847,31.4178,56.040899653979245,0,0.0,0.0,0.0,0.1205,0.1884,stable
87,12.7135,77.4845,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,15.1993,0,0.0942,0.03122,31.0305,56.040899653979245,0,0.0,0.0,0.0,0.1226,0.1897,stable
88,12.7135,77.4935,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,4.225,0,0.0262,0.031576,30.6693,56.040899653979245,0,0.0,0.0,0.0,0.0953,0.1728,stable
89,12.7135,77.5025,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.9099,0,0.0924,0.031913,30.3351,56.040899653979245,0,0.0,0.0,0.0,0.1218,0.1894,stable
90,12.7135,77.5115,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,4.1219,0,0.0255,0.032228,30.0289,122.12000000000012,0,1.0,1.0,1.0,0.0951,0.1728,stable
91,12.7135,77.5205,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.5125,0,0.0528,0.032519,29.7514,56.040899653979245,0,0.0,0.0,0.0,0.106,0.1797,stable
92,12.7135,77.5295,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,2.5874,0,0.016,0.032783,29.5035,56.040899653979245,0,0.0,0.0,0.0,0.0913,0.1705,stable
93,12.7135,77.5385,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.033019,29.286,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1666,stable
94,12.7135,77.5475,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.033223,29.0995,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1666,stable
95,12.7135,77.5565,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.033395,28.9446,155.92999999999984,0,0.0,0.0,0.0,0.0849,0.1666,stable
96,12.7135,77.5655,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,3.2631,1,0.0203,0.033532,28.8219,56.040899653979245,0,0.0,0.0,0.0,0.093,0.1717,stable
97,12.7135,77.5745,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.1215,0,0.0751,0.033634,28.7316,56.040899653979245,0,0.0,0.0,0.0,0.1149,0.1855,stable
98,12.7135,77.5835,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.8583,0,0.0549,0.033699,28.6743,56.040899653979245,0,0.0,0.0,0.0,0.1068,0.1804,stable
99,12.7135,77.5925,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.7513,0,0.0666,0.033727,28.65,56.040899653979245,0,0.0,0.0,0.0,0.1115,0.1834,stable
100,12.7135,77.6015,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.033717,28.6588,155.92999999999984,0,0.0,0.0,0.0,0.0849,0.1667,stable
101,12.7135,77.6105,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.033669,28.7008,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1667,stable
102,12.7135,77.6195,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,4.3817,0,0.0272,0.033584,28.7757,56.040899653979245,0,0.0,0.0,0.0,0.0957,0.1735,stable
103,12.7135,77.6285,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,3.6118,0,0.0224,0.033464,28.8833,56.040899653979245,0,0.0,0.0,0.0,0.0938,0.1723,stable
104,12.7135,77.6375,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.0417,0,0.0684,0.033308,29.0232,56.040899653979245,0,0.0,0.0,0.0,0.1122,0.1837,stable
105,12.7135,77.6465,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,6.2839,0,0.0389,0.033118,29.1951,150.5899999999997,0,0.0,0.0,0.0,0.1004,0.1763,stable
106,12.7135,77.6555,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.5869,0,0.0718,0.032897,29.3982,56.040899653979245,0,0.0,0.0,0.0,0.1136,0.1845,stable
107,12.7135,77.6645,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.4071,1,0.077,0.032646,29.632,56.040899653979245,0,0.0,0.0,0.0,0.1157,0.1857,stable
108,12.7135,77.6735,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.3683,0,0.0519,0.032367,29.8958,56.040899653979245,0,0.0,0.0,0.0,0.1056,0.1794,stable
109,12.7135,77.6825,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.8026,0,0.0545,0.032063,30.1887,56.040899653979245,0,0.0,0.0,0.0,0.1067,0.18,stable
110,12.7135,77.6915,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,44.2014,1,0.274,0.031736,30.51,50.980000000000246,0,873.0,79.0,11.0506,0.1945,0.2348,at_risk
111,12.7135,77.7005,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,62.638,6,0.3888,0.031389,30.8586,56.040899653979245,0,0.0,0.0,0.0,0.2404,0.2634,at_risk
112,12.7135,77.7095,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,27.5077,0,0.1705,0.031023,31.2339,56.040899653979245,0,0.0,0.0,0.0,0.1531,0.2088,at_risk
113,12.7135,77.7185,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.1144,0,0.0627,0.030642,31.6347,56.040899653979245,0,0.0,0.0,0.0,0.11,0.1817,stable
114,12.7135,77.7275,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,15.2485,0,0.0945,0.030248,32.0601,56.040899653979245,0,0.0,0.0,0.0,0.1227,0.1896,stable
115,12.7135,77.7365,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.8967,0,0.0675,0.029843,32.5092,22.780000000000086,0,0.0,0.0,0.0,0.1119,0.1828,stable
116,12.7135,77.7455,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.3488,0,0.0455,0.029428,32.9809,56.040899653979245,0,0.0,0.0,0.0,0.1031,0.1772,stable
117,12.7135,77.7545,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,18.4962,0,0.1146,0.029007,33.4744,56.040899653979245,0,0.0,0.0,0.0,0.1307,0.1944,at_risk
118,12.7135,77.7635,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.9836,1,0.0558,0.028581,33.9887,56.040899653979245,0,0.0,0.0,0.0,0.1072,0.1796,stable
119,12.7135,77.7725,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,5.7003,0,0.0353,0.028151,34.5228,56.040899653979245,0,0.0,0.0,0.0,0.099,0.1744,stable
120,12.7135,77.7815,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,19.0537,0,0.1181,0.027719,35.0759,22.780000000000086,0,15.0,15.0,1.0,0.1321,0.195,at_risk
121,12.7135,77.7905,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,25.6465,0,0.1589,0.027287,35.647,56.040899653979245,0,0.0,0.0,0.0,0.1484,0.2051,at_risk
122,12.7135,77.7995,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,19.8082,0,0.1228,0.026856,36.2354,56.040899653979245,0,0.0,0.0,0.0,0.134,0.196,at_risk
123,12.7135,77.8085,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,15.9825,0,0.099,0.026427,36.8401,56.040899653979245,0,0.0,0.0,0.0,0.1245,0.1899,stable
124,12.7135,77.8175,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,35.7979,48,0.2267,0.026001,37.4604,56.040899653979245,0,0.0,0.0,0.0,0.1755,0.2218,at_risk
125,12.7135,77.8265,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,33.0761,107,0.2159,0.025578,38.0956,25.180000000000064,0,0.0,0.0,0.0,0.1712,0.219,at_risk
126,12.7135,77.8355,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,24.1937,35,0.1535,0.025161,38.7448,56.040899653979245,0,0.0,0.0,0.0,0.1463,0.2033,at_risk
127,12.7135,77.8445,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,19.2786,113,0.131,0.024748,39.4075,56.040899653979245,0,0.0,0.0,0.0,0.1373,0.1976,at_risk
128,12.7135,77.8535,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,18.1968,225,0.1357,0.024341,40.0829,56.040899653979245,0,0.0,0.0,0.0,0.1392,0.1987,at_risk
129,12.7135,77.8625,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.0494,4,0.0503,0.02394,40.7704,56.040899653979245,0,0.0,0.0,0.0,0.105,0.1772,stable
130,12.7135,77.8715,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,22.769,59,0.1471,0.023546,41.4694,25.180000000000064,0,1.0,1.0,1.0,0.1437,0.2014,at_risk
131,12.7135,77.8805,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,29.3404,21,0.184,0.023159,42.1793,56.040899653979245,0,0.0,0.0,0.0,0.1585,0.2105,at_risk
132,12.7135,77.8895,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,21.517,0,0.1333,0.022779,42.8997,56.040899653979245,0,0.0,0.0,0.0,0.1382,0.1977,at_risk
133,12.7135,77.8985,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,9.6762,0,0.06,0.022407,43.6299,56.040899653979245,0,0.0,0.0,0.0,0.1089,0.1793,stable
134,12.7225,77.3045,0.5819,0.2227,0.1439,-0.0031999999999999,-0.3591999999999999,-0.0788,-0.4411999999999999,0.31616666666666665,0.2334802204327667,0.2803999999999999,0.7385,5.3594,0,0.0332,0.023339,41.8467,56.040899653979245,0,0.0,0.0,0.0,0.122,0.2436,at_risk
135,12.7225,77.3135,0.4178,0.5229,0.4617,-0.346,0.1051,-0.0612,-0.3021,0.4674666666666667,0.052786772332975,-0.1663,0.1129,4.4754,0,0.0277,0.023742,41.1203,124.62999999999988,0,0.0,0.0,0.0,0.1149,0.1461,stable
136,12.7225,77.3225,0.5808,0.3633,0.1498,-0.0272,-0.2174999999999999,-0.2135,-0.4582,0.3646333333333333,0.21550309355861536,0.0039999999999998925,0.591,0.0,0,0.0,0.024152,40.4043,56.040899653979245,0,0.0,0.0,0.0,0.0734,0.2338,at_risk
137,12.7225,77.3315,0.4044,-0.0004,0.0258,-0.3636,-0.4048,0.0262,-0.7422,0.14326666666666665,0.22652720219287867,0.431,1.5811,0.0,0,0.0,0.02457,39.6994,56.040899653979245,0,0.0,0.0,0.0,0.2305,0.413,degraded
138,12.7225,77.3405,0.2219,0.7381,0.1091,-0.3633,0.5162,-0.629,-0.4761000000000001,0.35636666666666666,0.3353672812504722,-1.1452,0.9411,2.1739,0,0.0135,0.024996,39.006,56.040899653979245,0,0.0,0.0,0.0,0.1144,0.2659,degraded
139,12.7225,77.3495,0.1977,0.3224,0.1696,-0.4764,0.1247,-0.1528,-0.5045000000000001,0.2299,0.08133012971832765,-0.27749999999999997,0.3538,5.3207,0,0.033,0.025429,38.3249,56.040899653979245,0,0.0,0.0,0.0,0.1561,0.2476,at_risk
140,12.7225,77.3585,0.1374,0.2073,0.0779,-0.5015000000000001,0.0699,-0.1294,-0.561,0.14086666666666667,0.06476961736287573,-0.19929999999999998,0.4598,11.5354,0,0.0715,0.025869,37.6567,56.040899653979245,0,0.0,0.0,0.0,0.179,0.2875,degraded
141,12.7225,77.3675,0.2733,0.5106,0.2102,-0.0615,0.2373,-0.3004,-0.1245999999999999,0.33136666666666664,0.1583945811362666,-0.5377000000000001,0.478,8.3836,0,0.052,0.026314,37.0021,56.040899653979245,0,0.0,0.0,0.0,0.0392,0.0997,stable
142,12.7225,77.3765,0.219,0.7109,0.1855,-0.1933,0.4919,-0.5254,-0.2268,0.37179999999999996,0.2941465111130846,-1.0173,0.7911,11.0973,0,0.0688,0.026765,36.3618,56.040899653979245,0,0.0,0.0,0.0,0.0855,0.1659,stable
143,12.7225,77.3855,0.2,0.3536,0.1729,-0.5144,0.1536,-0.1807,-0.5415000000000001,0.24216666666666672,0.09745072259010364,-0.3343,0.4024,7.7955,0,0.0483,0.027221,35.7367,56.040899653979245,0,0.0,0.0,0.0,0.1736,0.2703,degraded
144,12.7225,77.3945,0.2617,0.5726,0.4278,-0.4868,0.3109,-0.1447999999999999,-0.3207,0.4207,0.15557155909741344,-0.4556999999999999,0.3698,11.032,0,0.0684,0.02768,35.1274,56.040899653979245,0,0.0,0.0,0.0,0.1734,0.1803,stable
145,12.7225,77.4035,0.2329,0.1519,0.1124,-0.5831,-0.0809999999999999,-0.0395,-0.7036,0.16573333333333334,0.061429498885578845,0.041499999999999905,0.3707,12.902,0,0.08,0.028141,34.5349,56.040899653979245,0,0.0,0.0,0.0,0.2312,0.3449,degraded
146,12.7225,77.4125,0.3457,0.5172,0.3409,-0.4889,0.1714999999999999,-0.1763,-0.4937,0.40126666666666666,0.1004298926283073,-0.3477999999999999,0.2503,8.6402,0,0.0535,0.028604,33.96,56.040899653979245,0,0.0,0.0,0.0,0.1681,0.2426,at_risk
147,12.7225,77.4215,0.2366,0.4882,0.3626,-0.4633999999999999,0.2516,-0.1256,-0.3374,0.36246666666666666,0.1258000529941595,-0.3772,0.3471,10.171,0,0.063,0.029067,33.4037,56.040899653979245,0,0.0,0.0,0.0,0.1642,0.185,stable
148,12.7225,77.4305,-0.0047,0.681,0.2876,-0.6219,0.6857000000000001,-0.3934,-0.3295999999999999,0.3213,0.3440899446365732,-1.0791000000000002,1.0709,12.3774,0,0.0767,0.029527,32.8668,56.040899653979245,0,0.0,0.0,0.0,0.2172,0.2286,at_risk
149,12.7225,77.4395,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.8717,0,0.055,0.029985,32.3504,56.040899653979245,0,0.0,0.0,0.0,0.1069,0.1797,stable
150,12.7225,77.4485,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.6069,0,0.0657,0.030436,31.8554,56.040899653979245,0,1.0,1.0,1.0,0.1111,0.1825,stable
151,12.7225,77.4575,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.03088,31.3829,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1661,stable
152,12.7225,77.4665,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,4.0773,0,0.0253,0.031315,30.9339,56.040899653979245,0,0.0,0.0,0.0,0.095,0.1725,stable
153,12.7225,77.4755,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.237,0,0.0448,0.031737,30.5094,56.040899653979245,0,0.0,0.0,0.0,0.1028,0.1775,stable
154,12.7225,77.4845,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.8494,3,0.0923,0.032143,30.1105,56.040899653979245,0,0.0,0.0,0.0,0.1218,0.1895,stable
155,12.7225,77.4935,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,12.7937,0,0.0793,0.032533,29.7381,56.040899653979245,0,0.0,0.0,0.0,0.1166,0.1863,stable
156,12.7225,77.5025,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,13.216,0,0.0819,0.032902,29.3934,56.040899653979245,0,0.0,0.0,0.0,0.1176,0.187,stable
157,12.7225,77.5115,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.03,0,0.0869,0.033248,29.0772,56.040899653979245,0,0.0,0.0,0.0,0.1196,0.1883,stable
158,12.7225,77.5205,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.4097,0,0.0459,0.033568,28.7906,56.040899653979245,0,0.0,0.0,0.0,0.1032,0.1782,stable
159,12.7225,77.5295,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,10.3793,0,0.0643,0.033859,28.5344,56.040899653979245,0,0.0,0.0,0.0,0.1106,0.1828,stable
160,12.7225,77.5385,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.034119,28.3094,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1668,stable
161,12.7225,77.5475,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.034345,28.1165,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1668,stable
162,12.7225,77.5565,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,0.0,0,0.0,0.034535,27.9561,56.040899653979245,0,0.0,0.0,0.0,0.0849,0.1669,stable
163,12.7225,77.5655,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,3.1246,0,0.0194,0.034687,27.829,56.040899653979245,0,0.0,0.0,0.0,0.0926,0.1718,stable
164,12.7225,77.5745,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,16.9032,1,0.1049,0.0348,27.7356,56.040899653979245,0,0.0,0.0,0.0,0.1268,0.1932,stable
165,12.7225,77.5835,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,4.4606,0,0.0276,0.034872,27.6762,56.040899653979245,0,0.0,0.0,0.0,0.0959,0.1739,stable
166,12.7225,77.5925,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,11.7438,0,0.0728,0.034903,27.651,56.040899653979245,0,0.0,0.0,0.0,0.114,0.1852,stable
167,12.7225,77.6015,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,14.1081,0,0.0874,0.034892,27.6602,56.040899653979245,0,0.0,0.0,0.0,0.1198,0.1888,stable
168,12.7225,77.6105,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,6.7974,1,0.0422,0.034839,27.7036,56.040899653979245,0,0.0,0.0,0.0,0.1017,0.1775,stable
169,12.7225,77.6195,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.0662,1,0.0439,0.034745,27.7812,56.040899653979245,0,0.0,0.0,0.0,0.1024,0.1779,stable
170,12.7225,77.6285,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,7.0548,0,0.0437,0.034611,27.8927,56.040899653979245,0,0.0,0.0,0.0,0.1024,0.1778,stable
171,12.7225,77.6375,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,9.4189,0,0.0584,0.034438,28.0375,56.040899653979245,0,0.0,0.0,0.0,0.1082,0.1815,stable
172,12.7225,77.6465,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,4.5102,0,0.0279,0.034229,28.2154,56.040899653979245,0,0.0,0.0,0.0,0.096,0.1738,stable
173,12.7225,77.6555,0.2576,0.4007,0.21565,-0.2829,0.0907,-0.17949999999999994,-0.33114999999999994,0.29131666666666667,0.09702312009687863,-0.27019999999999994,0.333,8.8053,0,0.0546,0.033984,28.4255,56.040899653979245,0,0.0,0.0,0.0,0.1067,0.1804,stable
